map_no,reward,round,skill,goal_time,goal_rate,entropy,entropy_n,achivenmt_time,giveup_time,probability,path
0,2,4,176,4,1.0,2.219517499417834,0.8931995492093,90.0325,360.13,0.20754716981132076:0.10377358490566038:0.03773584905660377:0.1792452830188679:0.1320754716981132:0.10377358490566038:0.03773584905660377:0.009433962264150943:0.018867924528301886:0.07547169811320754:0.05660377358490566:0.03773584905660377,"['True1:4:5:6:3:6:5:4:10:11:8:11:10:4:1:2:1:2:1:4:10:4:1:4:5:6:3:6:5:7:5:4:10:11:12 ', 'True1:2:1:2:1:4:1:2:1:4:5:7:5:6:9:6:3:6:5:4:10:4:1:2:1:4:10:11:12 ', 'True1:4:1:2:1:2:1:4:10:11:12 ', 'True1:2:1:4:1:4:5:7:5:6:5:4:1:2:1:2:1:4:5:7:5:6:3:6:9:6:5:4:10:11:12 ']"
0,2,3,194,1,0.3333333333333333,2.11243039863441,0.8501045296066281,17.402,377.402,0.21929824561403508:0.09649122807017543:0.02631578947368421:0.21929824561403508:0.14912280701754385:0.10526315789473684:0.043859649122807015:0.008771929824561403:0.03508771929824561:0.06140350877192982:0.02631578947368421:0.008771929824561403,"['False1:4:10:4:5:4:1:2:1:4:5:7:5:6:9:6:5:4:10:11:10:4:1:4:5:7:5:6:9:6:3:6:5:4:10:4:1:2:1:4:5:7:5:6:9:6:5:4:1:2 ', 'False1:2:1:4:1:4:1:4:5:7:5:6:3:6:5:4:1:2:1:2:1:4:1:4:5:4:10:4:1:2:1:2:1:4:5:6:9:6:3:6:5:7:5:4:10:4:1:4:1:2:1:2:1:4:1 ', 'True1:2:1:4:10:11:8:11:12 ']"
0,2,3,172,1,0.3333333333333333,1.9511005111103792,0.7851806067953648,39.99,399.99,0.2815533980582524:0.1262135922330097:0.019417475728155338:0.23300970873786409:0.1262135922330097:0.08737864077669903:0.02912621359223301:0.0:0.02912621359223301:0.04854368932038835:0.009708737864077669:0.009708737864077669,"['True1:4:1:2:1:2:1:4:10:11:12 ', 'False1:2:1:4:5:7:5:6:3:6:5:4:1:2:1:4:1:2:1:2:1:4:1:4:5:6:9:6:5:4:10:4:1:4:5:4:1:2:1:4:10:4:5:6:9 ', 'False1:2:1:4:10:4:5:7:5:6:3:6:9:6:5:4:1:2:1:4:1:4:10:4:1:2:1:2:1:4:5:7:5:6:5:4:1:2:1:4:1:2:1:4:1:4:1 ']"
0,2,3,242,1,0.3333333333333333,2.173779963002525,0.874793410524287,128.941,488.94100000000003,0.16296296296296298:0.07407407407407407:0.037037037037037035:0.2074074074074074:0.18518518518518517:0.1259259259259259:0.05185185185185185:0.014814814814814815:0.037037037037037035:0.05925925925925926:0.037037037037037035:0.007407407407407408,"['True1:2:1:4:5:7:5:6:3:6:9:6:5:4:1:4:10:4:5:7:5:4:1:2:1:4:5:4:10:11:8:11:12 ', 'False1:2:1:4:10:11:8:11:10:4:5:6:9:6:5:4:1:2:1:4:5:4:1:2:1:4:5:6:3:6:9:6:5:7:5:4:1:4:5:7:5:4:10:11:10:4:1:2 ', 'False1:2:1:4:5:6:5:7:5:4:1:2:1:4:5:6:3:6:5:4:10:4:1:2:1:4:5:7:5:6:9:6:3:6:5:4:1:4:10:4:5:4:1:2:1:4:5:6:9:6:3:6:5:7 ']"
0,2,4,176,3,0.75,2.0478130051356955,0.8241005775047544,83.11733333333333,429.352,0.26956521739130435:0.1391304347826087:0.017391304347826087:0.21739130434782608:0.09565217391304348:0.05217391304347826:0.02608695652173913:0.008695652173913044:0.008695652173913044:0.08695652173913043:0.05217391304347826:0.02608695652173913,"['True1:2:1:2:1:4:10:4:5:4:1:2:1:2:1:2:1:4:1:2:1:2:1:4:1:4:10:11:12 ', 'False1:4:1:2:1:4:1:4:1:2:1:4:10:4:1:2:1:4:5:7:5:4:1:4:5:7:5:6:5:4:1:2:1:2:1:4:10:11:8:11:10:4:1:2:1:2 ', 'True1:4:10:4:1:4:5:6:3:6:5:4:10:11:12 ', 'True1:2:1:4:5:7:5:6:3:6:9:6:5:4:10:11:10:4:1:2:1:4:10:11:12 ']"
0,2,3,200,1,0.3333333333333333,2.077688919900019,0.8361235300639068,71.003,431.003,0.2109375:0.09375:0.0390625:0.2109375:0.1484375:0.140625:0.03125:0.0:0.046875:0.0546875:0.015625:0.0078125,"['True1:4:5:6:9:6:3:6:5:7:5:4:10:4:1:2:1:2:1:4:10:11:12 ', 'False1:4:1:2:1:2:1:4:5:6:3:6:9:6:5:7:5:4:1:2:1:4:5:6:9:6:3:6:5:4:10:4:1:4:5:4:10:11:10:4:1:4:1:2:1:4:10:4:5 ', 'False1:4:5:6:5:7:5:4:1:2:1:4:1:2:1:4:5:6:9:6:3:6:5:7:5:4:1:2:1:4:1:2:1:4:1:2:1:2:1:4:5:6:9:6:3:6:5:4:1:4:10:4:5:6:9:6 ']"
0,2,2,129,1,0.5,2.1204717682815257,0.853340614812405,70.655,250.655,0.22580645161290322:0.08064516129032258:0.016129032258064516:0.24193548387096775:0.12903225806451613:0.08064516129032258:0.03225806451612903:0.016129032258064516:0.03225806451612903:0.08064516129032258:0.04838709677419355:0.016129032258064516,"['True1:2:1:4:5:7:5:4:1:4:10:4:1:2:1:4:10:11:12 ', 'False1:4:1:2:1:2:1:4:5:6:3:6:9:6:5:7:5:4:1:4:10:4:1:2:1:4:5:6:9:6:5:4:10:11:8:11:10:4:1:4:1:4:5 ']"
0,2,3,227,2,0.6666666666666666,2.1549431818366704,0.8672129321318849,141.494,462.98799999999994,0.21481481481481482:0.08888888888888889:0.037037037037037035:0.21481481481481482:0.11851851851851852:0.11851851851851852:0.02962962962962963:0.007407407407407408:0.037037037037037035:0.08148148148148149:0.037037037037037035:0.014814814814814815,"['False1:4:1:4:5:6:9:6:3:6:5:7:5:4:1:2:1:4:5:6:9:6:3:6:5:4:1:4:5:7:5:6:3:6:5:4:10:4:1:4:10:4:1:2:1:4:10 ', 'True1:2:1:4:5:6:3:6:9:6:5:4:1:4:1:4:5:7:5:6:9:6:5:4:1:2:1:4:1:2:1:2:1:4:1:2:1:4:10:4:1:4:10:11:12 ', 'True1:4:5:6:9:6:3:6:5:7:5:4:10:4:1:2:1:2:1:4:10:11:10:4:1:2:1:2:1:2:1:4:10:11:8:11:10:4:1:4:10:11:12 ']"
0,2,3,151,2,0.6666666666666666,2.1213065746102586,0.8536765655930124,69.555,319.11,0.25842696629213485:0.12359550561797752:0.02247191011235955:0.21348314606741572:0.10112359550561797:0.06741573033707865:0.02247191011235955:0.02247191011235955:0.02247191011235955:0.06741573033707865:0.056179775280898875:0.02247191011235955,"['True1:4:5:7:5:4:1:2:1:2:1:4:5:4:1:2:1:4:1:2:1:4:10:11:8:11:12 ', 'False1:4:10:4:1:2:1:4:10:4:5:7:5:6:3:6:9:6:5:4:1:4:5:6:9:6:5:4:1:2:1:2:1:4:1:2:1:2:1:4:10:11:10:4:1:4:1:2:1:4:5:6:3 ', 'True1:2:1:4:10:11:8:11:12 ']"
0,2,3,123,3,1.0,1.9312546013729455,0.7771940251911316,92.13866666666667,276.416,0.24050632911392406:0.08860759493670886:0.012658227848101266:0.2911392405063291:0.12658227848101267:0.02531645569620253:0.0379746835443038:0.0:0.0:0.10126582278481013:0.0379746835443038:0.0379746835443038,"['True1:2:1:4:5:7:5:4:10:4:1:4:10:4:1:2:1:4:5:4:1:2:1:4:5:7:5:4:10:4:1:4:1:4:10:11:12 ', 'True1:2:1:4:10:11:12 ', 'True1:4:5:4:10:4:1:2:1:2:1:4:1:4:5:4:10:4:1:2:1:4:5:7:5:6:3:6:5:4:1:4:10:11:12 ']"
