map_no,reward,round,skill,goal_time,goal_rate,entropy,entropy_n,achivenmt_time,giveup_time,probability,path
0,6,4,240,0,0.0,2.172641312264206,0.7136230251890749,0.0,720.0,0.2676767676767677:0.20202020202020202:0.0:0.010101010101010102:0.12626262626262627:0.12121212121212122:0.045454545454545456:0.025252525252525252:0.050505050505050504:0.015151515151515152:0.045454545454545456:0.04040404040404041:0.010101010101010102:0.0:0.005050505050505051:0.020202020202020204:0.015151515151515152:0.0:0.0:0.0:0.0,"['False1:2:6:9:6:2:1:5:1:2:1:2:1:5:1:2:1:5:1:2:1:5:1:2:6:2:1:2:6:2:1:5:1:2:1:5:1:5:1:2:6:2:1:5:1:2:1 ', 'False1:5:1:2:6:7:11:16:11:12:4:12:17:12:11:7:6:9:8:13:8:9:10:9:6:2:1:5:1:2:6:2:1:2:1:5:1:2:1:5:1:2:6:2:1:2 ', 'False1:5:1:2:1:5:1:2:1:5:1:5:1:5:1:2:6:7:6:2:1:2:6:2:1:5:1:2:6:7:6:2:1:5:1:2:1:5:1:2:6:7:11:12:17:12:11:16:15:16:11:7:6:2:1:5 ', 'False1:2:6:7:11:16:11:12:4:12:17:12:11:7:6:9:8:9:10:9:6:2:1:5:1:2:1:5:1:5:1:2:6:7:6:9:10:9:8:13:8:9:6:2:1:5:1:2:6 ']"
0,6,3,143,2,0.6666666666666666,2.516218592544747,0.8264739853342249,69.02250000000001,318.045,0.20430107526881722:0.13978494623655913:0.0:0.0:0.0967741935483871:0.10752688172043011:0.03225806451612903:0.053763440860215055:0.08602150537634409:0.021505376344086023:0.021505376344086023:0.0:0.053763440860215055:0.021505376344086023:0.021505376344086023:0.043010752688172046:0.0:0.010752688172043012:0.021505376344086023:0.043010752688172046:0.021505376344086023,"['True1:5:1:2:1:5:1:2:6:9:8:13:14:13:18:13:8:9:6:7:11:16:15:16:20:19:20:21 ', 'True1:2:6:2:1:2:6:7:11:16:15:16:20:19:20:21 ', 'False1:5:1:5:1:2:1:2:6:7:6:9:10:9:8:13:14:13:8:9:6:2:1:2:1:5:1:5:1:2:6:9:8:9:6:2:1:2:1:5:1:5:1:5:1:2:6:9:10 ']"
0,6,3,174,0,0.0,2.12464764449702,0.6978590856061321,0.0,540.0,0.28368794326241137:0.20567375886524822:0.0:0.0:0.12056737588652482:0.12056737588652482:0.06382978723404255:0.014184397163120567:0.03546099290780142:0.0070921985815602835:0.05673758865248227:0.0070921985815602835:0.014184397163120567:0.0:0.0070921985815602835:0.03546099290780142:0.0:0.0070921985815602835:0.0070921985815602835:0.014184397163120567:0.0,"['False1:2:1:2:1:5:1:2:1:2:6:7:6:2:1:5:1:2:1:2:1:5:1:5:1:2:1:2:1:2:1:5:1:5:1:5:1:5:1:2:6 ', 'False1:5:1:2:6:9:10:9:6:2:1:5:1:2:1:2:6:7:11:16:11:7:6:2:1:5:1:2:1:2:6:7:11:16:20:19:20:16:15:16:11:12:11:7:6 ', 'False1:2:1:2:6:9:8:13:18:13:8:9:6:2:1:5:1:5:1:2:6:2:1:2:6:9:6:7:11:7:6:2:1:2:6:7:11:16:11:7:6:2:1:5:1:2:1:5:1:2:1:5:1:5:1 ']"
0,6,5,240,1,0.2,1.90029445643551,0.6241683204202224,179.983,899.983,0.31970260223048325:0.20446096654275092:0.0:0.0:0.16728624535315986:0.12639405204460966:0.03717472118959108:0.01858736059479554:0.06691449814126393:0.01858736059479554:0.011152416356877323:0.0:0.0:0.0:0.0037174721189591076:0.011152416356877323:0.0:0.0:0.0037174721189591076:0.007434944237918215:0.0037174721189591076,"['False1:2:1:5:1:2:1:5:1:2:6:9:10:9:6:7:6:2:1:5:1:5:1:2:6:7:6:2:1:2:6:7:6:9:8:9:10:9:6:2:1:5:1:2:6:9:8 ', 'False1:5:1:2:1:2:6:7:6:2:1:5:1:5:1:5:1:5:1:2:6:7:6:2:1:2:1:5:1:2:6:9:10:9:6:7:11:16:11:7:6:2:1:5:1:5:1:2:1 ', 'False1:2:1:5:1:5:1:2:1:5:1:2:6:9:6:2:1:5:1:5:1:2:6:2:1:5:1:2:6:9:8:9:6:2:1:5:1:5:1:2:1:5:1:2:6:2:1:2:6:2:1:2:6:9:8:9 ', 'True1:2:1:5:1:2:1:5:1:5:1:2:1:5:1:5:1:2:1:5:1:5:1:5:1:5:1:2:1:2:1:5:1:5:1:2:1:2:1:5:1:2:1:5:1:2:1:5:1:5:1:2:6:9:10:9:6:7:11:16:15:16:20:19:20:21 ', 'False1:2:6:2:1:5:1:2:1:5:1:5:1:2:1:2:6:2:1:5:1:2:1:5:1:5:1:5:1:2:6:7:6:2:1:5:1:2:6:9:10:9:8:9:6:7:6:2:1:2:6 ']"
0,6,4,266,0,0.0,2.205829992431973,0.7245241372178581,0.0,720.0,0.28780487804878047:0.18048780487804877:0.00975609756097561:0.01951219512195122:0.14634146341463414:0.0975609756097561:0.04390243902439024:0.02926829268292683:0.05853658536585366:0.014634146341463415:0.02926829268292683:0.024390243902439025:0.02926829268292683:0.00975609756097561:0.0:0.004878048780487805:0.004878048780487805:0.00975609756097561:0.0:0.0:0.0,"['False1:5:1:5:1:5:1:2:6:7:6:9:6:2:1:2:1:2:1:5:1:5:1:2:6:2:1:2:1:5:1:5:1:2:1:2:1:5:1:5:1:2:1:5:1:2:1:5:1:2 ', 'False1:5:1:2:1:5:1:5:1:2:1:2:6:7:6:2:1:5:1:2:1:5:1:2:1:5:1:2:6:7:11:16:11:12:17:12:4:3:4:12:11:7:6:2:1:5:1:5 ', 'False1:5:1:2:1:5:1:2:1:2:6:7:11:7:6:2:1:2:1:5:1:5:1:2:1:5:1:2:1:2:6:9:10:9:8:9:6:2:1:5:1:2:1:5:1:2:6:9:8:13:14:13:18:13:8:9:6 ', 'False1:5:1:2:1:5:1:2:6:7:6:2:1:5:1:2:6:9:8:9:10:9:6:2:1:5:1:2:6:9:10:9:8:13:18:13:14:13:8:9:6:7:11:12:4:3:4:12:11:7 ']"
0,6,4,184,1,0.25,2.091793096742125,0.6870677222882574,55.862,595.862,0.2982456140350877:0.21637426900584794:0.0:0.0:0.1286549707602339:0.12280701754385964:0.04678362573099415:0.023391812865497075:0.04093567251461988:0.0:0.023391812865497075:0.005847953216374269:0.029239766081871343:0.011695906432748537:0.005847953216374269:0.017543859649122806:0.0:0.005847953216374269:0.005847953216374269:0.011695906432748537:0.005847953216374269,"['False1:2:1:2:6:7:6:2:1:2:1:2:6:9:6:2:1:2:6:9:8:13:18:13:14:13:8:9:6:7:6:2:1:5:1:5:1:2:1:2:6:7:6:9 ', 'False1:5:1:2:1:2:1:5:1:2:1:5:1:2:1:2:1:2:1:5:1:2:1:5:1:2:6:7:6:2:1:5:1:5:1:5:1:5:1:2:1:2:1:5:1:5:1:2:1:2:6:2:1:5:1:2:6 ', 'False1:2:6:2:1:5:1:5:1:2:6:7:11:16:11:12:11:7:6:9:6:2:1:2:1:5:1:5:1:2:1:5:1:5:1:2:6:7:6:2:1:5:1:5:1:2:1:2:1:2 ', 'True1:2:6:9:8:13:14:13:8:9:6:7:11:16:15:16:20:19:20:21 ']"
0,6,6,287,1,0.16666666666666666,2.079686356390916,0.6830911576220886,122.439,1022.439,0.3082191780821918:0.1917808219178082:0.0:0.0:0.1643835616438356:0.1095890410958904:0.030821917808219176:0.02054794520547945:0.06164383561643835:0.0136986301369863:0.023972602739726026:0.010273972602739725:0.02054794520547945:0.00684931506849315:0.003424657534246575:0.010273972602739725:0.003424657534246575:0.00684931506849315:0.003424657534246575:0.00684931506849315:0.003424657534246575,"['False1:2:1:5:1:2:6:9:10:9:8:9:6:2:1:5:1:2:1:5:1:2:6:2:1:2:1:5:1:5:1:2:6:9:8:9:6:2:1:2:1:5:1:2 ', 'False1:2:1:5:1:5:1:5:1:5:1:5:1:2:6:9:8:13:14:13:18:13:8:9:6:7:11:16:15:16:11:7:6:2:1:2:1:5:1:5:1:5:1:2 ', 'False1:5:1:2:1:2:1:5:1:5:1:2:1:5:1:2:6:2:1:5:1:2:6:9:10:9:8:13:18:13:14:13:8:9:6:2:1:5:1:2:6:2:1:2:6:7:11:12:17:12:11:7:6:2 ', 'True1:5:1:2:1:2:1:5:1:5:1:5:1:2:6:7:6:9:6:2:1:2:1:2:1:5:1:5:1:2:6:9:6:7:11:16:20:19:20:21 ', 'False1:2:1:5:1:5:1:5:1:5:1:2:1:5:1:5:1:2:1:2:6:9:6:2:1:5:1:5:1:2:6:2:1:5:1:5:1:2:6:9:10:9:6:2:1:5:1:2:1:2:1:5:1:5:1 ', 'False1:2:6:2:1:5:1:2:6:7:6:9:10:9:6:2:1:5:1:5:1:5:1:5:1:2:1:2:1:5:1:2:6:2:1:5:1:2:1:2:1:5:1:5:1:2:6:9:6:7:11:12:11:7:6 ']"
0,6,4,262,0,0.0,2.416342207084174,0.7936687137346315,0.0,720.0,0.18974358974358974:0.14871794871794872:0.0:0.005128205128205128:0.09743589743589744:0.14871794871794872:0.08717948717948718:0.02564102564102564:0.06666666666666667:0.020512820512820513:0.06666666666666667:0.02564102564102564:0.03076923076923077:0.010256410256410256:0.020512820512820513:0.041025641025641026:0.005128205128205128:0.010256410256410256:0.0:0.0:0.0,"['False1:5:1:5:1:2:6:9:8:13:18:13:14:13:8:9:10:9:6:7:6:2:1:5:1:2:6:2:1:5:1:5:1:2:6:9:10:9:6:2:1:2:1:5:1:5 ', 'False1:5:1:5:1:2:6:9:10:9:6:7:11:16:15:16:11:7:6:2:1:2:6:9:8:13:18:13:14:13:8:9:6:7:11:16:15:16:11:12:17:12:4:12 ', 'False1:5:1:2:1:2:6:9:6:7:6:2:1:5:1:2:6:9:8:9:10:9:6:7:11:7:6:2:1:2:6:7:11:16:15:16:11:7:6:2:1:5:1:5:1:2:6 ', 'False1:2:6:7:11:7:6:2:1:5:1:5:1:2:1:2:1:5:1:2:6:7:11:12:11:7:6:2:1:5:1:2:6:7:11:16:15:16:11:7:6:2:1:5:1:2:6:7:6:2:1:5:1:2:6:7:11:12 ']"
0,6,3,182,1,0.3333333333333333,2.217563837694065,0.7283782212333683,136.935,496.935,0.24242424242424243:0.1893939393939394:0.0:0.007575757575757576:0.11363636363636363:0.15151515151515152:0.08333333333333333:0.022727272727272728:0.06060606060606061:0.015151515151515152:0.03787878787878788:0.015151515151515152:0.015151515151515152:0.007575757575757576:0.0:0.007575757575757576:0.0:0.0:0.007575757575757576:0.015151515151515152:0.007575757575757576,"['True1:2:6:7:11:7:6:2:1:5:1:2:6:7:6:2:1:2:1:2:1:5:1:5:1:2:1:5:1:5:1:2:6:7:11:16:20:19:20:21 ', 'False1:5:1:2:6:7:6:9:8:13:14:13:8:9:6:2:1:2:1:5:1:5:1:2:6:7:6:9:6:2:1:2:1:5:1:5:1:2:6:9:10:9:8:9 ', 'False1:2:6:7:6:2:1:2:1:2:6:2:1:5:1:2:6:9:10:9:6:7:11:7:6:2:1:5:1:2:6:7:11:12:4:12:11:7:6:2:1:5:1:5:1:5:1:2 ']"
0,6,6,256,1,0.16666666666666666,2.0248133679055087,0.665067645032561,12.968,912.968,0.27:0.21:0.0:0.0:0.12666666666666668:0.15333333333333332:0.04666666666666667:0.03666666666666667:0.08666666666666667:0.02:0.016666666666666666:0.0033333333333333335:0.013333333333333334:0.0033333333333333335:0.0:0.0033333333333333335:0.0:0.0033333333333333335:0.0:0.0033333333333333335:0.0033333333333333335,"['False1:5:1:2:6:2:1:5:1:2:6:9:6:2:1:2:1:5:1:2:6:7:6:9:8:9:10:9:6:2:1:5:1:2:1:2:6:7:6:2:1:5:1:2:6:7:6:9:8:9:6 ', 'False1:2:1:5:1:5:1:5:1:2:1:5:1:5:1:2:6:7:6:2:1:2:1:5:1:5:1:2:1:2:1:5:1:5:1:5:1:2:1:5:1:2:6:2:1:2:1:5:1:5:1:2:1:2:6:9:10:9:8:9:6:7:11:12:11 ', 'False1:2:1:2:1:2:6:7:6:2:1:5:1:5:1:5:1:2:6:7:11:7:6:2:1:2:6:9:8:13:8:9:6:7:6:2:1:2:1:5:1:2:6:9:8:9:10:9:6:2:1:5:1:5:1 ', 'False1:5:1:5:1:2:1:5:1:2:6:2:1:2:6:9:10:9:8:9:6:2:1:2:6:7:6:9:8:9:10:9:6:2:1:5:1:2:6:7:11:7:6:9:8:9:6:2:1:2:6:2:1:5:1:2:1:5:1 ', 'True1:5:1:2:6:7:11:16:20:21 ', 'False1:2:6:9:8:13:18:13:14:13:8:9:6:7:6:2:1:5:1:5:1:2:6:2:1:5:1:2:6:2:1:2:6:2:1:5:1:2:6:9:10:9:6:2:1:2:6:2:1:5:1:2:6:2:1:5:1:5:1:2 ']"
0,10,6,297,0,0.0,2.1118874557712197,0.6936678901110048,0.0,1080.0,0.28135593220338984:0.2033898305084746:0.0:0.0:0.1288135593220339:0.13220338983050847:0.04745762711864407:0.023728813559322035:0.07457627118644068:0.01694915254237288:0.020338983050847456:0.013559322033898305:0.020338983050847456:0.006779661016949152:0.003389830508474576:0.010169491525423728:0.006779661016949152:0.006779661016949152:0.0:0.003389830508474576:0.0,"['False1:2:6:9:10:9:6:7:6:2:1:5:1:5:1:2:1:2:6:7:11:7:6:2:1:5:1:5:1:2:1:2:1:2:1:5:1:2:1:5:1:2:1:5 ', 'False1:5:1:2:1:5:1:2:1:2:1:5:1:2:6:9:6:2:1:5:1:2:6:9:8:13:18:13:14:13:8:9:6:2:1:2:1:5:1:5:1:2:6:7:11:12:17:12:11 ', 'False1:5:1:2:1:5:1:2:1:5:1:2:6:9:6:2:1:5:1:2:1:2:1:5:1:5:1:2:1:2:6:9:10:9:6:2:1:5:1:5:1:2:6:9:8:9:10:9:6:7 ', 'False1:2:6:7:6:9:8:9:6:2:1:2:1:5:1:5:1:2:6:7:6:9:10:9:6:2:1:5:1:5:1:2:1:2:6:7:6:2:1:2:6:7:6:9:10:9:6:2 ', 'False1:5:1:2:1:2:6:7:6:9:8:13:14:13:18:13:8:9:6:2:1:5:1:5:1:2:6:7:11:12:17:12:11:16:20:16:15:16:11:7:6:9:8:9:6:2:1:5:1:2:6:7 ', 'False1:2:1:5:1:2:1:2:6:2:1:2:1:5:1:2:6:9:6:7:6:2:1:2:1:5:1:5:1:2:6:2:1:2:1:5:1:2:1:5:1:5:1:2:1:5:1:2:1:5:1:2 ']"
0,10,3,167,0,0.0,2.0786343946833132,0.6827456316063929,0.0,540.0,0.2887323943661972:0.19014084507042253:0.0:0.0:0.14788732394366197:0.13380281690140844:0.035211267605633804:0.035211267605633804:0.07042253521126761:0.007042253521126761:0.014084507042253521:0.007042253521126761:0.028169014084507043:0.007042253521126761:0.007042253521126761:0.014084507042253521:0.007042253521126761:0.007042253521126761:0.0:0.0:0.0,"['False1:5:1:5:1:2:1:2:1:5:1:2:6:9:8:9:6:2:1:5:1:2:6:9:8:13:14:13:18:13:8:9:6:2:1:5:1:5:1:2:6:7:6:9:6:2 ', 'False1:2:6:9:6:7:6:2:1:5:1:2:1:2:1:2:1:5:1:5:1:5:1:5:1:2:1:2:6:9:8:13:8:9:10:9:6:2:1:5:1:2:6:7:6:9:6:2:1:5:1 ', 'False1:5:1:2:6:2:1:2:6:7:6:2:1:5:1:5:1:5:1:2:1:2:1:2:1:5:1:5:1:5:1:2:1:5:1:2:6:7:11:16:15:16:11:12:17 ']"
0,10,5,290,0,0.0,2.302574161836618,0.7563006050822192,0.0,900.0,0.2025862068965517:0.16810344827586207:0.0:0.008620689655172414:0.09051724137931035:0.16379310344827586:0.06896551724137931:0.03879310344827586:0.11206896551724138:0.03017241379310345:0.034482758620689655:0.021551724137931036:0.02586206896551724:0.008620689655172414:0.004310344827586207:0.008620689655172414:0.004310344827586207:0.008620689655172414:0.0:0.0:0.0,"['False1:5:1:2:6:9:8:9:6:2:1:5:1:5:1:5:1:2:6:2:1:5:1:2:1:5:1:5:1:5:1:2:6:7:6:9:10:9:8:9:6:2 ', 'False1:2:1:2:6:7:6:9:6:2:1:5:1:5:1:5:1:2:1:2:6:7:6:9:10:9:6:2:1:2:6:7:11:7:6:9:10:9:6:2:1:2 ', 'False1:2:1:5:1:5:1:2:6:9:8:13:14:13:18:13:8:9:6:7:6:2:1:2:1:2:1:5:1:2:1:5:1:5:1:2:1:2:6:7:6:2:1:2:1:2:6:9:8 ', 'False1:5:1:5:1:2:6:9:10:9:6:2:1:2:6:7:6:9:8:9:6:2:1:2:6:7:11:7:6:9:10:9:6:2:1:2:6:9:8:13:18:13:14:13:8:9:10:9:6 ', 'False1:5:1:2:6:9:10:9:6:7:11:12:17:12:4:12:11:16:15:16:11:7:6:2:1:5:1:2:6:7:11:12:4:12:11:7:6:9:8:9:6:2:1:5:1:2:6:7:11:7 ']"
