map_no,reward,alpha,round,steps,goal_num,goal_rate,entropy,entropy_n
0,2,0.1,2,132,2,1.0,1.6488470716724797,0.7504226416725417
0,2,0.1,3,143,3,1.0,1.4941751382893085,0.680028411160754
0,2,0.1,2,102,2,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,2,89,2,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,3,144,3,1.0,1.7201934592198251,0.7828937819843989
0,2,0.1,3,203,3,1.0,1.642461460458882,0.7475164247662393
0,2,0.1,2,114,2,1.0,1.6674619334292948,0.7588946303571861
0,2,0.1,1,12,1,1.0,1.3862943611198906,0.6309297535714573
0,2,0.1,2,137,2,1.0,1.5171063970610277,0.6904648767857287
0,2,0.1,4,515,1,0.25,1.8090102842668667,0.8233160610555339
0,2,0.1,1,19,1,1.0,1.6957425341696346,0.7717656864304008
0,2,0.1,4,231,4,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,3,142,3,1.0,1.3321790402101223,0.606300809644672
0,2,0.1,1,9,1,1.0,1.3862943611198906,0.6309297535714573
0,2,0.1,1,8,1,1.0,1.3862943611198906,0.6309297535714573
0,2,0.1,3,109,3,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,3,190,3,1.0,1.8343719702816235,0.8348586617875464
0,2,0.1,4,169,4,1.0,1.3862943611198906,0.6309297535714573
0,2,0.1,8,472,8,1.0,1.3862943611198906,0.6309297535714573
0,2,0.1,4,298,4,1.0,1.9085352816435601,0.8686118393766337
0,2,0.1,1,29,1,1.0,1.5367224694372195,0.6993925360603092
0,2,0.1,5,290,5,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,2,142,2,1.0,1.4941751382893085,0.680028411160754
0,2,0.1,2,75,2,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,5,333,5,1.0,1.7504361972533007,0.7966578452237333
0,2,0.1,4,251,4,1.0,1.5092734237775407,0.6868999370138538
0,2,0.1,8,601,8,1.0,1.3296613488547582,0.6051549589285762
0,2,0.1,4,222,4,1.0,1.7328679513998633,0.7886621919643217
0,2,0.1,5,375,4,0.8,1.5607104090414063,0.7103099178571524
0,2,0.1,3,226,2,0.6666666666666666,1.7868083399845722,0.81321152075897
0,2,0.1,2,172,1,0.5,1.3208883431493221,0.6011621919643217
0,2,0.1,2,62,2,1.0,1.4681399390162087,0.6681792813350429
0,2,0.1,4,369,4,1.0,1.8113899751707851,0.8243991050595307
0,2,0.1,5,294,5,1.0,2.0511250355472694,0.9335072330357453
0,2,0.1,4,127,4,1.0,1.8937882323911377,0.8619001680233572
0,2,0.1,2,79,2,1.0,1.6417347121875212,0.7471856673740013
0,2,0.1,4,158,4,1.0,1.9600951351245586,0.8920777399554022
0,2,0.1,2,165,1,0.5,1.5498260458782016,0.7053562307031518
0,2,0.1,2,90,2,1.0,1.539654447440098,0.7007269367552227
0,2,0.1,6,548,5,0.8333333333333334,1.7207095043265164,0.7831286442338085
0,2,0.1,1,13,1,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,2,167,1,0.5,1.3296613488547582,0.6051549589285762
0,2,0.1,2,43,2,1.0,1.3321790402101223,0.606300809644672
0,2,0.1,2,136,2,1.0,1.4241299173467734,0.6481494572909344
0,2,0.1,3,189,3,1.0,1.8343719702816235,0.8348586617875464
0,2,0.1,3,183,3,1.0,1.4681399390162087,0.6681792813350429
0,2,0.1,2,134,2,1.0,1.3862943611198906,0.6309297535714573
0,2,0.1,2,182,1,0.5,1.7710163687835907,0.8060242849325226
0,2,0.1,4,278,4,1.0,1.7298201303799212,0.7872750688402772
0,2,0.1,2,175,1,0.5,1.6957425341696346,0.7717656864304008
0,2,0.1,4,324,4,1.0,1.7361211828147634,0.7901428013878902
0,2,0.1,1,12,1,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,3,221,3,1.0,1.7917594692280554,0.8154648767857289
0,2,0.1,1,9,1,1.0,1.3296613488547582,0.6051549589285762
0,2,0.1,4,234,4,1.0,1.9780133211645063,0.9002326578571811
0,2,0.1,2,53,2,1.0,1.3862943611198906,0.6309297535714573
0,2,0.1,2,103,2,1.0,1.6434177197931796,0.7479516371446921
0,2,0.1,4,337,4,1.0,1.8065071652616695,0.8221768425018111
0,2,0.1,4,191,4,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,8,406,8,1.0,1.6341665579811737,0.7437412519581121
0,2,0.1,4,188,4,1.0,1.6326309271543518,0.7430423562500168
0,2,0.1,1,12,1,1.0,1.5607104090414063,0.7103099178571524
0,2,0.1,4,461,3,0.75,1.6674619334292948,0.7588946303571861
0,2,0.1,2,33,2,1.0,1.5607104090414063,0.7103099178571524
1,2,0.1,1,25,1,1.0,1.6434177197931796,0.8445496420227905
1,2,0.1,2,35,2,1.0,1.5229550675313184,0.7826440847079563
1,2,0.1,2,55,2,1.0,1.4142790651247086,0.7267956672158284
1,2,0.1,1,5,1,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,1,14,1,1.0,1.6769877743224175,0.861801237398628
1,2,0.1,1,33,1,1.0,1.2634794940650305,0.6493000176181905
1,2,0.1,6,256,6,1.0,1.329661348854758,0.6833107630895869
1,2,0.1,3,162,3,1.0,1.7478680974667573,0.8982265179691366
1,2,0.1,2,141,2,1.0,1.5498260458782016,0.7964530359382731
1,2,0.1,1,14,1,1.0,1.4241299173467734,0.7318580038436769
1,2,0.1,4,183,4,1.0,1.5941666991180168,0.819239624137806
1,2,0.1,1,19,1,1.0,1.5941666991180168,0.819239624137806
1,2,0.1,2,64,2,1.0,1.4270610433807247,0.7333643046538014
1,2,0.1,2,112,2,1.0,1.5047882836811908,0.7733082046011862
1,2,0.1,1,8,1,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,4,275,4,1.0,1.3321790402101223,0.6846046005037074
1,2,0.1,1,21,1,1.0,1.6052071074554588,0.8249132716815026
1,2,0.1,6,476,5,0.8333333333333334,1.7045514452672972,0.8759661622068269
1,2,0.1,1,5,1,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,3,110,3,1.0,1.6479184330021646,0.8468625510803695
1,2,0.1,3,203,2,0.6666666666666666,1.0549201679861442,0.5421217256604984
1,2,0.1,2,108,2,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,3,144,3,1.0,1.4648163848908131,0.7527667120714396
1,2,0.1,1,10,1,1.0,1.3321790402101223,0.6846046005037074
1,2,0.1,1,16,1,1.0,1.676987774322417,0.8618012373986278
1,2,0.1,3,171,3,1.0,1.5810937501718236,0.812521457344473
1,2,0.1,5,340,5,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,5,460,5,1.0,1.416869372815516,0.728126822044362
1,2,0.1,1,18,1,1.0,1.4750763110546947,0.7580392711198944
1,2,0.1,2,45,2,1.0,1.5193826646423012,0.7808082327850134
1,2,0.1,3,220,2,0.6666666666666666,1.2554823251787537,0.6451902857838819
1,2,0.1,2,92,2,1.0,1.7478680974667573,0.8982265179691366
1,2,0.1,3,186,3,1.0,1.277034259466139,0.656265789089031
1,2,0.1,2,70,2,1.0,1.6920198079084638,0.8695261745409436
1,2,0.1,4,238,4,1.0,1.594166699118017,0.8192396241378062
1,2,0.1,5,411,5,1.0,1.5753629340844517,0.8095764004567466
1,2,0.1,1,17,1,1.0,1.6769877743224173,0.8618012373986279
1,2,0.1,1,14,1,1.0,1.4750763110546947,0.7580392711198944
1,2,0.1,2,60,2,1.0,1.6094379124341005,0.8270874753469163
1,2,0.1,3,189,3,1.0,1.5867847075280475,0.8154460308963333
1,2,0.1,2,57,2,1.0,1.2730283365896258,0.6542071519631298
1,2,0.1,1,5,1,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,2,109,2,1.0,1.3321790402101223,0.6846046005037074
1,2,0.1,4,185,4,1.0,1.3296613488547582,0.683310763089587
1,2,0.1,3,61,3,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,5,227,5,1.0,1.4142790651247086,0.7267956672158284
1,2,0.1,1,14,1,1.0,1.6094379124341005,0.8270874753469163
1,2,0.1,1,23,1,1.0,1.7480673485460894,0.8983289127685207
1,2,0.1,2,153,2,1.0,1.5465986860485124,0.794794501071565
1,2,0.1,1,9,1,1.0,1.5607104090414063,0.8020464921255943
1,2,0.1,4,264,4,1.0,1.7561729486612336,0.9024943672316054
1,2,0.1,3,82,3,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,1,33,1,1.0,1.6110656763229678,0.8279239805111746
1,2,0.1,5,322,5,1.0,1.5118965585343878,0.7769611352653527
1,2,0.1,1,15,1,1.0,1.5498260458782016,0.7964530359382731
1,2,0.1,2,64,2,1.0,1.6769877743224173,0.8618012373986279
1,2,0.1,5,314,4,0.8,1.7670228277348865,0.9080701021024677
1,2,0.1,3,106,3,1.0,1.5292482930376912,0.7858781628638403
1,2,0.1,1,13,1,1.0,1.4708084763221112,0.7558460379253117
1,2,0.1,2,99,2,1.0,1.5498260458782016,0.7964530359382731
1,2,0.1,2,47,2,1.0,1.0397207708399179,0.5343107806620333
1,2,0.1,1,6,1,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,1,5,1,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,3,110,3,1.0,1.0114042647073516,0.5197589750988045
1,2,0.1,2,49,2,1.0,1.3296613488547582,0.683310763089587
1,2,0.1,1,25,1,1.0,1.299741799542741,0.6679351562936914
1,2,0.1,3,127,3,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,4,270,4,1.0,1.644212131993073,0.844957889135474
1,2,0.1,1,15,1,1.0,1.277034259466139,0.656265789089031
1,2,0.1,1,25,1,1.0,1.6769877743224173,0.8618012373986279
1,2,0.1,2,39,2,1.0,1.6957425341696346,0.8714392773956556
1,2,0.1,3,197,3,1.0,1.277034259466139,0.656265789089031
1,2,0.1,3,128,3,1.0,1.8891591637540217,0.9708357627258163
1,2,0.1,3,128,3,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,1,6,1,1.0,1.3321790402101223,0.6846046005037074
1,2,0.1,2,24,2,1.0,1.3321790402101223,0.6846046005037074
1,2,0.1,3,87,3,1.0,1.7480673485460894,0.8983289127685207
1,2,0.1,7,357,7,1.0,1.6915591643104237,0.8692894505594876
1,2,0.1,2,186,1,0.5,1.656551126696654,0.8512988780601534
1,2,0.1,1,9,1,1.0,1.277034259466139,0.656265789089031
1,2,0.1,2,116,2,1.0,1.5498260458782016,0.7964530359382731
1,2,0.1,5,356,4,0.8,1.3321790402101223,0.6846046005037074
1,2,0.1,1,12,1,1.0,1.5498260458782016,0.7964530359382731
1,2,0.1,2,159,2,1.0,1.8462202193216333,0.948769510358905
1,2,0.1,2,37,2,1.0,1.6417347121875214,0.8436847472040471
1,2,0.1,3,199,3,1.0,1.8891591637540217,0.9708357627258163
1,2,0.1,5,225,5,1.0,1.8462202193216335,0.9487695103589051
1,2,0.1,6,220,6,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,2,58,2,1.0,1.656551126696654,0.8512988780601534
1,2,0.1,4,323,3,0.75,1.0986122886681096,0.5645750340535796
1,2,0.1,4,391,3,0.75,1.6417347121875214,0.8436847472040471
1,2,0.1,2,76,2,1.0,0.9433483923290391,0.48478517509506247
1,2,0.1,1,4,1,1.0,1.0397207708399179,0.5343107806620333
1,2,0.1,3,77,3,1.0,1.6094379124341005,0.8270874753469163
1,2,0.1,1,14,1,1.0,1.7328679513998633,0.8905179677700555
1,2,0.1,1,27,1,1.0,1.616282448844816,0.8306048712626724
1,2,0.1,4,140,4,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,1,4,1,1.0,1.0986122886681096,0.5645750340535796
1,2,0.1,3,89,3,1.0,1.3321790402101223,0.6846046005037074
1,2,0.1,2,65,2,1.0,1.6094379124341005,0.8270874753469163
2,2,0.1,3,127,3,1.0,1.8462202193216333,0.948769510358905
2,2,0.1,5,224,5,1.0,1.559581156259877,0.80146617099305
2,2,0.1,1,20,1,1.0,1.2202821662722372,0.6271009824706713
2,2,0.1,2,71,2,1.0,1.5498260458782016,0.7964530359382731
2,2,0.1,5,143,5,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,2,175,1,0.5,1.3208883431493221,0.6788023299999631
2,2,0.1,2,165,1,0.5,1.3862943611198906,0.7124143742160444
2,2,0.1,3,137,3,1.0,1.3321790402101223,0.6846046005037074
2,2,0.1,2,67,2,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,5,237,5,1.0,1.470131920408841,0.7554983569629617
2,2,0.1,1,10,1,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,4,245,4,1.0,1.2798542258336676,0.6577149651308424
2,2,0.1,1,23,1,1.0,1.6260206924207543,0.8356093384939399
2,2,0.1,3,100,3,1.0,1.351783994289646,0.6946795539074097
2,2,0.1,2,73,2,1.0,1.351783994289646,0.6946795539074097
2,2,0.1,2,128,2,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,2,65,2,1.0,1.3296613488547582,0.683310763089587
2,2,0.1,2,51,2,1.0,1.7328679513998633,0.8905179677700555
2,2,0.1,1,19,1,1.0,1.5229550675313184,0.7826440847079563
2,2,0.1,1,21,1,1.0,1.6957425341696346,0.8714392773956556
2,2,0.1,1,20,1,1.0,1.5498260458782016,0.7964530359382731
2,2,0.1,3,169,3,1.0,1.6192093785631976,0.8321090155931814
2,2,0.1,2,35,2,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,3,93,3,1.0,1.329661348854758,0.6833107630895869
2,2,0.1,7,365,7,1.0,1.5229550675313184,0.7826440847079563
2,2,0.1,2,123,2,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,4,223,4,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,3,169,3,1.0,1.5229550675313184,0.7826440847079563
2,2,0.1,6,363,5,0.8333333333333334,1.475076311054695,0.7580392711198946
2,2,0.1,2,120,2,1.0,1.59342423717389,0.8188580741754466
2,2,0.1,4,95,4,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,1,22,1,1.0,1.4941751382893085,0.7678541267769687
2,2,0.1,6,345,6,1.0,1.4941751382893085,0.7678541267769687
2,2,0.1,1,10,1,1.0,1.329661348854758,0.6833107630895869
2,2,0.1,3,156,3,1.0,1.6674619334292948,0.8569059235539742
2,2,0.1,2,120,2,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,5,473,4,0.8,1.5247073930301436,0.7835446018770948
2,2,0.1,4,298,4,1.0,1.8095142558492818,0.929906376575379
2,2,0.1,1,8,1,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,1,15,1,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,4,121,4,1.0,1.3321790402101223,0.6846046005037074
2,2,0.1,1,24,1,1.0,1.7201934592198251,0.8840045672483555
2,2,0.1,1,16,1,1.0,1.4708084763221112,0.7558460379253117
2,2,0.1,1,15,1,1.0,1.3208883431493221,0.6788023299999631
2,2,0.1,7,436,6,0.8571428571428571,1.6674619334292948,0.8569059235539742
2,2,0.1,1,12,1,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,2,45,2,1.0,1.5171063970610277,0.779638462648207
2,2,0.1,3,153,3,1.0,1.488036044178116,0.7646992564895749
2,2,0.1,1,11,1,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,2,183,1,0.5,1.5047882836811908,0.7733082046011862
2,2,0.1,3,235,2,0.6666666666666666,1.329661348854758,0.6833107630895869
2,2,0.1,4,145,4,1.0,1.5047882836811908,0.7733082046011862
2,2,0.1,1,10,1,1.0,1.329661348854758,0.6833107630895869
2,2,0.1,2,107,2,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,5,160,5,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,4,346,4,1.0,1.4941751382893085,0.7678541267769687
2,2,0.1,1,19,1,1.0,1.351783994289646,0.6946795539074097
2,2,0.1,1,13,1,1.0,1.6769877743224173,0.8618012373986279
2,2,0.1,3,159,3,1.0,1.5498260458782016,0.7964530359382731
2,2,0.1,8,325,8,1.0,1.4851948114656361,0.7632391517083449
2,2,0.1,3,135,3,1.0,1.277034259466139,0.656265789089031
2,2,0.1,1,11,1,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,3,184,3,1.0,1.4241299173467734,0.7318580038436769
2,2,0.1,1,9,1,1.0,1.3321790402101223,0.6846046005037074
2,2,0.1,1,7,1,1.0,1.3321790402101223,0.6846046005037074
2,2,0.1,5,455,4,0.8,1.6907718382057118,0.8688848449793717
2,2,0.1,2,53,2,1.0,1.5367224694372195,0.789719129726137
2,2,0.1,3,228,2,0.6666666666666666,1.3862943611198906,0.7124143742160444
2,2,0.1,1,22,1,1.0,1.2148896539491203,0.624329779326613
2,2,0.1,2,118,2,1.0,1.5430293192600038,0.7929602093956408
2,2,0.1,1,9,1,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,4,299,4,1.0,1.731535408262282,0.8898331760605164
2,2,0.1,2,98,2,1.0,1.7868083399845722,0.9182378440505177
2,2,0.1,3,93,3,1.0,1.329661348854758,0.6833107630895869
2,2,0.1,1,6,1,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,3,101,3,1.0,1.5229550675313184,0.7826440847079563
2,2,0.1,4,128,4,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,1,9,1,1.0,1.3296613488547582,0.683310763089587
2,2,0.1,1,17,1,1.0,1.5047882836811908,0.7733082046011862
2,2,0.1,1,10,1,1.0,1.3296613488547582,0.683310763089587
2,2,0.1,2,71,2,1.0,1.5607104090414063,0.8020464921255943
2,2,0.1,1,12,1,1.0,1.329661348854758,0.6833107630895869
2,2,0.1,3,211,2,0.6666666666666666,1.3862943611198906,0.7124143742160444
2,2,0.1,3,170,3,1.0,1.3321790402101223,0.6846046005037074
2,2,0.1,2,69,2,1.0,1.6434177197931796,0.8445496420227905
2,2,0.1,3,280,2,0.6666666666666666,1.1935496040981333,0.6133631630821029
2,2,0.1,4,213,4,1.0,1.2636544318820966,0.6493899178723985
2,2,0.1,2,78,2,1.0,1.3321790402101223,0.6846046005037074
2,2,0.1,3,190,3,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,1,8,1,1.0,1.3862943611198906,0.7124143742160444
2,2,0.1,4,349,4,1.0,1.3321790402101223,0.6846046005037074
2,2,0.1,1,19,1,1.0,1.329661348854758,0.6833107630895869
2,2,0.1,3,204,3,1.0,1.7201934592198251,0.8840045672483555
2,2,0.1,1,21,1,1.0,1.7481554572476763,0.8983741916842145
2,2,0.1,1,25,1,1.0,1.4327570529970877,0.7362914745537724
2,2,0.1,5,422,4,0.8,1.3321790402101223,0.6846046005037074
2,2,0.1,4,233,4,1.0,1.4241299173467734,0.7318580038436769
2,2,0.1,2,101,2,1.0,1.4184836619456564,0.7289564025524468
2,2,0.1,2,39,2,1.0,1.3296613488547582,0.683310763089587
2,2,0.1,2,162,2,1.0,1.5047882836811908,0.7733082046011862
3,2,0.1,2,50,2,1.0,1.4941751382893085,0.7185463540765222
3,2,0.1,6,364,6,1.0,1.5660069065253823,0.7530901326806786
3,2,0.1,2,126,2,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,4,284,4,1.0,1.8072895938018043,0.8691225781426974
3,2,0.1,4,240,4,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,1,18,1,1.0,1.4941751382893085,0.7185463540765222
3,2,0.1,2,56,2,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,1,17,1,1.0,1.5229550675313182,0.7323865744747164
3,2,0.1,4,161,4,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,2,81,2,1.0,1.8407487285692812,0.8852130207431889
3,2,0.1,2,43,2,1.0,1.4941751382893085,0.7185463540765222
3,2,0.1,2,77,2,1.0,1.5992212565872683,0.7690628587208895
3,2,0.1,3,213,3,1.0,1.4941751382893085,0.7185463540765222
3,2,0.1,4,295,3,0.75,1.569152946203119,0.7546030579611821
3,2,0.1,1,8,1,1.0,1.3321790402101223,0.6406426982957876
3,2,0.1,1,12,1,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,1,37,1,1.0,1.539654447440098,0.7404172786681555
3,2,0.1,4,173,4,1.0,1.5498260458782016,0.7453087835430109
3,2,0.1,3,150,3,1.0,1.8636799873410004,0.8962406251802891
3,2,0.1,1,11,1,1.0,1.3296613488547582,0.6394319446848299
3,2,0.1,4,357,3,0.75,1.5607104090414063,0.7505430557959409
3,2,0.1,1,23,1,1.0,1.539654447440098,0.7404172786681555
3,2,0.1,1,11,1,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,2,36,2,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,2,74,2,1.0,1.5229550675313184,0.7323865744747166
3,2,0.1,3,157,3,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,2,33,2,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,4,123,4,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,1,16,1,1.0,1.5498260458782016,0.7453087835430109
3,2,0.1,2,154,2,1.0,1.3208883431493221,0.6352130207431889
3,2,0.1,4,198,4,1.0,1.4708084763221114,0.7073093649624542
3,2,0.1,2,91,2,1.0,1.559581156259877,0.75
3,2,0.1,2,63,2,1.0,1.6326309271543518,0.785129514069178
3,2,0.1,4,263,4,1.0,1.6904084725341788,0.8129146401339158
3,2,0.1,3,237,3,1.0,1.5247073930301436,0.7332292649104426
3,2,0.1,2,186,1,0.5,1.5740973368489728,0.7569808072495124
3,2,0.1,3,123,3,1.0,1.4944032113796122,0.718656034048636
3,2,0.1,2,181,1,0.5,1.6417347121875212,0.7895075092427355
3,2,0.1,2,186,2,1.0,1.6094379124341003,0.7739760316291208
3,2,0.1,2,48,2,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,4,177,4,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,1,16,1,1.0,1.3296613488547582,0.6394319446848299
3,2,0.1,1,11,1,1.0,1.3208883431493221,0.6352130207431889
3,2,0.1,1,22,1,1.0,1.5171063970610277,0.7295739585136225
3,2,0.1,5,272,5,1.0,1.8636799873410004,0.8962406251802891
3,2,0.1,2,161,1,0.5,1.3862943611198906,0.6666666666666667
3,2,0.1,5,459,5,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,2,150,2,1.0,1.7820471559051687,0.8569835314848895
3,2,0.1,1,35,1,1.0,1.7917594692280554,0.8616541669070523
3,2,0.1,3,284,2,0.6666666666666666,1.4926573236325962,0.717816439517113
3,2,0.1,5,298,5,1.0,1.6326309271543518,0.785129514069178
3,2,0.1,5,486,3,0.6,1.4941751382893085,0.7185463540765222
3,2,0.1,1,15,1,1.0,1.4941751382893085,0.7185463540765222
3,2,0.1,4,175,4,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,4,231,4,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,4,195,4,1.0,1.3321790402101223,0.6406426982957876
3,2,0.1,1,20,1,1.0,1.6326309271543518,0.785129514069178
3,2,0.1,1,6,1,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,3,134,3,1.0,1.4941751382893085,0.7185463540765222
3,2,0.1,3,191,3,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,5,227,5,1.0,1.6762349391347309,0.8060986113514966
3,2,0.1,2,167,1,0.5,1.3862943611198906,0.6666666666666667
3,2,0.1,2,181,1,0.5,1.5607104090414063,0.7505430557959409
3,2,0.1,2,45,2,1.0,1.6769877743224173,0.8064606485487906
3,2,0.1,3,119,3,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,4,283,4,1.0,1.4677339293271525,0.7058308203949184
3,2,0.1,2,166,1,0.5,1.3862943611198906,0.6666666666666667
3,2,0.1,2,186,2,1.0,1.6759174523214464,0.8059459324678055
3,2,0.1,1,16,1,1.0,1.5047882836811908,0.7236501981515563
3,2,0.1,4,225,4,1.0,1.6499886811375826,0.7934768292667039
3,2,0.1,2,119,2,1.0,1.4770454048398876,0.7103086935767791
3,2,0.1,2,134,2,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,1,9,1,1.0,1.5498260458782016,0.7453087835430109
3,2,0.1,2,190,1,0.5,1.4681399390162084,0.7060260697832363
3,2,0.1,4,164,4,1.0,1.5229550675313184,0.7323865744747166
3,2,0.1,1,23,1,1.0,1.7201934592198251,0.8272381909953578
3,2,0.1,3,154,3,1.0,1.569152946203119,0.7546030579611821
3,2,0.1,3,100,3,1.0,1.6094379124341003,0.7739760316291208
3,2,0.1,1,11,1,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,5,411,5,1.0,1.9181987318060183,0.9224585992720138
3,2,0.1,2,62,2,1.0,1.6094379124341,0.7739760316291207
3,2,0.1,5,318,5,1.0,1.3321790402101223,0.6406426982957876
3,2,0.1,1,15,1,1.0,1.559581156259877,0.75
3,2,0.1,6,304,6,1.0,1.809514255849282,0.8701924144438807
3,2,0.1,1,13,1,1.0,1.5607104090414063,0.7505430557959409
3,2,0.1,1,14,1,1.0,1.3862943611198906,0.6666666666666667
3,2,0.1,2,29,2,1.0,1.3862943611198906,0.6666666666666667
