map_no,reward,round,skill,goal_time,goal_rate,entropy,entropy_n,achivenmt_time,giveup_time,probability,path
0,2,2,136,0,0.0,1.652386549689358,0.5427408020434723,0.0,360.0,0.3522727272727273:0.23863636363636365:0.0:0.0:0.18181818181818182:0.11363636363636363:0.022727272727272728:0.011363636363636364:0.056818181818181816:0.022727272727272728:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0,"['False1:2:1:5:1:2:1:5:1:2:1:5:1:5:1:2:1:5:1:5:1:5:1:5:1:2:6:2:1:2:1:2:6:9:8:9:10:9:6:2:1:5 ', 'False1:2:6:7:6:2:1:5:1:5:1:2:1:2:6:2:1:5:1:2:1:5:1:2:6:7:6:9:10:9:6:2:1:2:1:5:1:2:6:2:1:2:1:5:1:5 ']"
0,2,3,209,0,0.0,2.026442365390617,0.6656027034919516,0.0,540.0,0.2661290322580645:0.1935483870967742:0.0:0.0:0.12903225806451613:0.14516129032258066:0.04032258064516129:0.03225806451612903:0.0967741935483871:0.03225806451612903:0.0:0.0:0.04032258064516129:0.016129032258064516:0.0:0.0:0.0:0.008064516129032258:0.0:0.0:0.0,"['False1:2:6:7:6:9:8:13:18:13:14:13:8:9:6:2:1:5:1:5:1:5:1:2:1:2:6:9:10:9:6:7:6:2:1:5 ', 'False1:2:6:2:1:5:1:5:1:2:1:2:6:7:6:9:10:9:6:2:1:2:6:9:8:13:14:13:8:9:10:9:6:7:6:2:1:5:1:2:1:5:1:2:1:2 ', 'False1:5:1:5:1:2:1:5:1:2:6:9:6:2:1:2:1:5:1:5:1:2:6:7:6:9:10:9:6:2:1:2:1:5:1:5:1:2:1:5:1:2 ']"
0,2,4,224,2,0.5,2.1067049349330516,0.6919656458529387,97.2405,554.481,0.23880597014925373:0.19402985074626866:0.0:0.0:0.1044776119402985:0.15671641791044777:0.06716417910447761:0.029850746268656716:0.1044776119402985:0.029850746268656716:0.029850746268656716:0.0:0.0:0.0:0.0:0.014925373134328358:0.0:0.0:0.0:0.014925373134328358:0.014925373134328358,"['False1:2:6:9:8:9:10:9:6:2:1:2:6:7:11:7:6:2:1:5:1:2:6:7:11:7:6:9:8:9:6:2:1:5:1:5 ', 'False1:5:1:2:6:2:1:5:1:2:6:7:6:9:10:9:8:9:6:2:1:5:1:2:1:2:1:2:1:5:1:5:1:5:1:2:6:9:8:9:10:9:6:7 ', 'True1:2:1:2:6:2:1:5:1:5:1:2:1:5:1:2:6:9:6:2:1:5:1:2:1:2:1:2:6:9:10:9:6:2:1:5:1:2:6:7:11:16:20:21 ', 'True1:2:6:7:6:7:11:16:20:21 ']"
0,2,3,190,1,0.3333333333333333,2.194642410193252,0.7208494780660317,63.733,423.733,0.25471698113207547:0.19811320754716982:0.0:0.0:0.10377358490566038:0.14150943396226415:0.05660377358490566:0.018867924528301886:0.07547169811320754:0.02830188679245283:0.03773584905660377:0.0:0.018867924528301886:0.0:0.0:0.018867924528301886:0.0:0.009433962264150943:0.009433962264150943:0.018867924528301886:0.009433962264150943,"['False1:5:1:2:1:5:1:2:1:5:1:5:1:2:1:5:1:2:1:5:1:2:6:9:10:9:8:13:18:13:8:9:6:2:1:2:6:7:11:16:11:7:6 ', 'False1:5:1:2:6:9:10:9:6:2:1:5:1:2:1:5:1:2:1:5:1:2:6:9:6:7:11:7:6:2:1:2:1:5:1:2:6:9:10:9:6:7:6:2:1:2:6 ', 'True1:2:6:2:1:2:1:2:6:7:11:16:20:19:20:21 ']"
0,2,3,194,0,0.0,2.004754422012051,0.6584791089636801,0.0,540.0,0.3:0.17857142857142858:0.0:0.0:0.15714285714285714:0.11428571428571428:0.03571428571428571:0.04285714285714286:0.08571428571428572:0.02142857142857143:0.007142857142857143:0.0:0.03571428571428571:0.007142857142857143:0.0:0.0:0.0:0.014285714285714285:0.0:0.0:0.0,"['False1:2:6:7:6:9:8:9:10:9:6:2:1:5:1:2:1:5:1:2:1:2:1:5:1:5:1:2:6:9:8:13:18:13:14:13:8:9:6:7:11:7:6 ', 'False1:2:1:5:1:2:1:5:1:2:6:9:10:9:6:2:1:5:1:5:1:2:6:9:10:9:8:13:18:13:8:9:6:7:6:2:1:5:1:5:1:2:6:7:6 ', 'False1:5:1:2:1:5:1:5:1:5:1:2:6:2:1:5:1:5:1:2:1:5:1:2:1:2:6:9:8:9:6:2:1:5:1:2:1:5:1:2:1:5:1:2:1:5:1:2:1:5:1:2 ']"
0,2,1,100,0,0.0,2.359618882171856,0.7750374419760521,0.0,180.0,0.16216216216216217:0.16216216216216217:0.02702702702702703:0.05405405405405406:0.05405405405405406:0.16216216216216217:0.08108108108108109:0.02702702702702703:0.08108108108108109:0.02702702702702703:0.08108108108108109:0.05405405405405406:0.0:0.0:0.0:0.02702702702702703:0.0:0.0:0.0:0.0:0.0,['False1:5:1:2:6:9:8:9:10:9:6:7:6:2:1:2:6:7:11:16:11:12:4:3:4:12:11:7:6:2:1:5:1:2:1:2:6 ']
0,2,3,203,0,0.0,2.2710015229272416,0.74593029592694,0.0,540.0,0.24817518248175183:0.19708029197080293:0.0072992700729927005:0.014598540145985401:0.10218978102189781:0.12408759124087591:0.043795620437956206:0.0364963503649635:0.06569343065693431:0.0072992700729927005:0.043795620437956206:0.021897810218978103:0.043795620437956206:0.014598540145985401:0.0:0.014598540145985401:0.0:0.014598540145985401:0.0:0.0:0.0,"['False1:2:1:5:1:5:1:2:6:7:11:12:4:3:4:12:11:16:11:7:6:9:6:2:1:5:1:2:6:9:8:13:18:13:14:13:8:9:10:9 ', 'False1:2:1:2:1:2:1:2:1:5:1:2:1:5:1:5:1:2:6:9:8:9:6:7:6:2:1:2:6:7:6:2:1:2:6:9:8:13:14:13:18:13:8:9:6:2:1:2:6 ', 'False1:2:6:2:1:2:1:2:1:5:1:2:1:5:1:2:6:2:1:2:6:9:6:7:11:12:11:16:11:7:6:2:1:5:1:2:1:5:1:5:1:2:1:5:1:5:1:5 ']"
0,2,3,177,0,0.0,1.9014772799150301,0.6245568291284731,0.0,540.0,0.3203125:0.21875:0.0:0.0:0.1484375:0.1171875:0.03125:0.03125:0.0703125:0.015625:0.0234375:0.0078125:0.0078125:0.0:0.0:0.0078125:0.0:0.0:0.0:0.0:0.0,"['False1:2:1:5:1:5:1:2:6:9:6:2:1:5:1:5:1:2:1:5:1:2:1:5:1:2:1:2:6:7:6:9:8:9:6:2:1:5:1:5:1 ', 'False1:5:1:2:6:9:8:9:10:9:6:2:1:2:1:2:6:2:1:5:1:2:6:7:11:16:11:12:11:7:6:9:10:9:8:13:8:9:6:2:1:5 ', 'False1:5:1:2:1:5:1:5:1:2:1:2:1:2:1:5:1:2:6:2:1:5:1:2:1:5:1:2:1:5:1:2:6:2:1:5:1:2:1:2:1:2:6:7:6 ']"
0,2,2,163,0,0.0,2.2647303600316424,0.7438704776717365,0.0,360.0,0.23863636363636365:0.17045454545454544:0.011363636363636364:0.03409090909090909:0.11363636363636363:0.11363636363636363:0.056818181818181816:0.011363636363636364:0.056818181818181816:0.011363636363636364:0.07954545454545454:0.045454545454545456:0.0:0.0:0.011363636363636364:0.045454545454545456:0.0:0.0:0.0:0.0:0.0,"['False1:2:1:5:1:2:1:2:1:5:1:5:1:2:6:9:10:9:8:9:6:7:11:12:4:3:4:12:11:16:15:16:11:7:6:2:1:5:1:5 ', 'False1:2:6:2:1:2:6:9:6:7:11:16:11:12:4:12:11:7:6:2:1:2:1:5:1:5:1:2:1:2:1:5:1:5:1:2:6:2:1:5:1:2:6:9:6:7:11:16 ']"
0,2,3,170,1,0.3333333333333333,2.0747449296545564,0.6814681028286232,83.386,443.38599999999997,0.3069306930693069:0.21782178217821782:0.0:0.0:0.13861386138613863:0.10891089108910891:0.0297029702970297:0.019801980198019802:0.04950495049504951:0.009900990099009901:0.019801980198019802:0.0:0.0297029702970297:0.009900990099009901:0.0:0.009900990099009901:0.0:0.009900990099009901:0.009900990099009901:0.019801980198019802:0.009900990099009901,"['False1:2:1:5:1:2:1:2:6:2:1:5:1:5:1:5:1:2:1:5:1:5:1:2:6:7:6:2:1:5:1:5:1:5:1:2:6:7:11 ', 'False1:5:1:5:1:2:6:9:10:9:8:13:14:13:18:13:8:9:6:2:1:5:1:2:1:2:1:2:6:2:1:5:1:2:1:5:1:2:6:2:1:2:1:2:6:9 ', 'True1:2:1:2:1:2:6:9:6:7:11:16:20:19:20:21 ']"
