map_no,reward,round,skill,goal_time,goal_rate,entropy,entropy_n,achivenmt_time,giveup_time,probability,path,time
0,6,5,189,4,0.8,1.909421488623963,0.8690151695548703,74.25625,477.02500000000003,0.13533834586466165:0.09022556390977443:0.022556390977443608:0.2631578947368421:0.2631578947368421:0.045112781954887216:0.06766917293233082:0.08270676691729323:0.03007518796992481,False1:4:5:6:5:8:5:2:5:4:1:4:7:4:5:2:5:4:1:4:1:4:5:8:5:6:5:2:5:4:1:4:5:2:3:2:5:8:5:4:7 True1:4:7:4:5:8:5:6:5:2:5:4:1:4:1:4:7:4:5:2:3:2:5:8:9 True1:4:5:8:9 True1:4:5:6:5:2:3:2:5:8:9 True1:4:7:4:1:4:7:4:1:4:5:8:5:6:5:4:1:4:5:8:5:4:7:4:1:4:5:8:5:4:1:4:7:4:1:4:5:2:5:6:5:4:1:4:7:4:5:2:5:8:9 ,0.4:2.563:4.335:5.554:14.708:15.956:25.069:26.345:44.557:50.288:54.086:56.691:58.195:61.962:62.462:63.536:71.068:74.523:82.597:86.451:90.872:95.774:97.485:98.824:110.912:112.136:117.409:118.46:126.434:132.444:139.024:142.699:144.36:145.338:147.024:155.159:163.243:164.484:171.176:174.708:175.794 180.56:182.861:184.422:191.676:192.501:193.397:197.826:198.78:206.293:206.969:210.957:224.069:234.879:239.194:249.059:251.31:252.712:258.491:259.754:260.706:261.957:268.289:275.227:276.308:277.677 278.377:281.936:283.273:284.336:285.198 285.748:286.884:288.278:289.406:297.069:297.756:299.265:307.579:314.646:315.462:316.708 317.358:319.972:321.251:327.315:334.201:336.498:337.604:345.46:351.288:360.235:361.308:362.499:368.138:369.302:375.756:378.422:380.922:384.227:385.691:387.183:389.067:392.036:392.878:399.255:402.835:406.157:407.833:408.801:416.669:422.759:427.437:429.711:431.105:436.325:438.551:440.585:441.653:443.062:444.93:445.487:452.068:455.221:457.983:465.879:466.891:470.422:471.186:472.143:475.523:476.548:477.975 
0,6,4,174,3,0.75,1.842205080176659,0.8384236637340164,102.21600000000001,486.648,0.17105263157894737:0.07236842105263158:0.019736842105263157:0.3223684210526316:0.21052631578947367:0.05263157894736842:0.09210526315789473:0.039473684210526314:0.019736842105263157,True1:4:7:4:5:6:5:4:1:4:5:6:5:4:1:4:1:4:7:4:5:6:5:4:1:4:7:4:1:4:7:4:5:8:9 False1:4:5:8:5:2:3:2:5:6:5:4:7:4:1:4:7:4:1:4:1:4:1:4:1:4:7:4:1:4:1:4:7:4:1:4:1:4:5:6:5:2:5:4:7:4:1:4:1 True1:4:5:2:5:4:7:4:1:4:5:2:3:2:5:4:7:4:1:4:7:4:5:6:5:8:5:2:5:4:1:4:1:4:5:6:5:2:5:8:9 True1:4:5:2:3:2:5:4:7:4:1:4:5:8:5:4:1:4:7:4:5:2:5:6:5:8:9 ,0.25:1.264:2.553:8.35:9.105:10.576:14.559:21.606:26.699:34.774:35.983:37.445:44.056:47.482:53.032:54.928:61.364:64.83:65.999:72.577:73.612:74.857:78.833:84.196:88.97:92.51:93.413:105.904:113.57:117.294:118.287:120.788:121.747:122.894:124.166 124.716:126.947:128.156:129.491:134.765:135.889:136.928:141.985:151.207:152.487:158.032:162.218:163.249:168.865:174.777:178.321:179.628:186.966:189.85:194.756:199.666:201.983:207.556:214.304:219.738:221.895:223.461:225.6:228.167:229.853:234.116:236.341:237.664:241.86:248.311:250.782:255.233:263.227:264.527:265.691:273.209:273.97:280.14:285.654:286.542:292.688:297.662:299.596:304.411 304.976:306.31:307.55:308.374:311.884:313.753:314.641:319.152:323.101:325.032:325.821:327.178:328.633:333.094:337.733:340.475:341.605:345.98:351.022:352.974:354.118:356.036:357.32:358.913:364.555:365.223:370.917:371.871:378.602:384.384:388.78:392.183:400.285:402.318:403.576:404.853:411.256:412.282:415.966:416.688:418.213 418.813:421.309:422.808:424.309:425.668:431.361:440.784:444.125:445.254:447.587:449.92:454.76:456.056:457.339:461.345:462.934:466.718:470.063:471.096:472.908:474.065:474.92:477.43:478.32:484.537:485.82:487.138 
0,6,3,111,2,0.6666666666666666,1.8140009718579337,0.8255874208621484,82.931,345.86199999999997,0.20833333333333334:0.07291666666666667:0.03125:0.34375:0.16666666666666666:0.052083333333333336:0.08333333333333333:0.020833333333333332:0.020833333333333332,True1:4:5:2:5:4:1:4:1:4:1:4:5:4:1:4:5:2:3:2:5:4:7:4:1:4:1:4:7:4:5:6:5:8:9 False1:4:5:6:5:4:7:4:1:4:1:4:7:4:1:4:1:4:7:4:1:4:7:4:1:4:7:4:1:4:1:4:7:4:1:4:1:4:5:6:5:4:1:4:5:2:3:2:5:6 True1:4:5:2:3:2:5:6:5:8:9 ,0.15:5.169:6.166:7.175:18.783:24.635:27.646:34.04:41.731:43.937:47.285:49.736:51.142:57.757:62.58:66.154:67.39:68.912:70.66:75.376:82.749:86.442:87.573:95.902:100.788:102.912:105.95:109.311:111.037:118.887:120.099:121.444:126.939:128.03:129.631 130.231:131.307:132.696:134.042:138.787:142.598:143.721:155.897:158.88:164.413:175.684:178.72:180.264:184.007:188.691:193.686:196.947:199.04:200.245:204.191:209.667:213.178:214.307:217.473:223.505:227.705:228.94:234.115:237.583:239.879:247.598:249.631:251.347:255.162:258.824:264.019:266.078:270.668:271.991:273.274:277.236:283.091:286.184:291.483:292.655:293.645:294.943:297.787:300.796:302.007 310.441:311.715:313.027:314.157:315.324:320.319:328.457:329.622:344.094:344.711:345.992 
0,6,4,189,3,0.75,1.9485538726908525,0.8868250850594251,101.51033333333334,484.531,0.1258741258741259:0.1048951048951049:0.04895104895104895:0.2727272727272727:0.23076923076923078:0.04895104895104895:0.08391608391608392:0.06293706293706294:0.02097902097902098,True1:4:1:4:7:4:5:2:3:2:5:6:5:8:5:4:1:4:7:4:5:2:3:2:5:4:1:4:7:4:1:4:5:2:3:2:5:6:5:8:9 True1:4:5:4:7:4:1:4:5:2:3:2:5:8:9 False1:4:5:2:3:2:5:6:5:8:5:4:7:4:1:4:5:6:5:8:5:2:3:2:5:4:7:4:1:4:1:4:5:8:5:2:5:4:7:4:1:4:7:4:5:6:5:8:5:4:1:4:5:6 True1:4:1:4:7:4:1:4:7:4:5:6:5:2:3:2:5:8:5:4:1:4:5:4:7:4:1:4:7:4:5:8:9 ,0.25:0.926:4.192:8.977:10.242:15.444:16.259:17.484:18.831:22.522:32.135:33.421:39.812:41.045:53.027:57.278:62.215:64.595:65.673:71.207:71.956:73.597:75.127:80.059:85.05:90.889:95.995:98.518:100.031:109.949:115.142:117.464:118.34:119.688:121.085:126.447:134.525:135.751:143.404:144.409:145.636 146.236:147.61:148.648:157.711:158.686:168.0:171.174:173.685:175.174:176.462:177.621:180.858:195.092:195.71:197.208 197.808:200.042:201.003:202.068:203.429:205.699:210.365:211.308:215.71:216.755:225.773:228.118:228.819:233.627:235.951:240.928:242.336:243.826:248.382:249.172:253.935:255.31:256.731:265.771:271.32:275.256:275.89:281.782:290.655:292.524:296.81:298.954:299.992:301.002:309.498:310.241:316.668:321.289:322.485:333.432:341.149:345.028:346.258:353.563:354.389:355.413:359.494:360.529:366.471:370.973:373.029:375.578:376.659:377.723 378.023:380.47:392.085:394.287:395.464:401.168:404.382:406.86:407.874:411.943:413.211:414.686:422.121:422.696:423.935:428.665:435.503:436.088:442.011:447.648:450.549:453.338:454.424:457.662:458.943:465.935:471.292:474.148:475.742:482.059:483.069:484.137:484.976 
0,6,4,111,3,0.75,1.8710122904222244,0.8515343901216166,39.541666666666664,298.625,0.19230769230769232:0.05128205128205128:0.01282051282051282:0.2948717948717949:0.21794871794871795:0.0641025641025641:0.0641025641025641:0.0641025641025641:0.038461538461538464,True1:4:5:6:5:8:9 True1:4:1:4:5:2:5:4:7:4:1:4:5:8:9 False1:4:5:2:5:6:5:8:5:4:7:4:1:4:1:4:7:4:1:4:1:4:1:4:5:2:3:2:5:6:5:8:5:4:1:4:7:4:5:6:5 True1:4:1:4:7:4:1:4:1:4:5:6:5:8:9 ,0.15:2.84:4.23:5.356:15.738:17.004:18.621 19.521:21.609:26.735:33.896:35.137:36.162:41.463:51.237:52.241:60.995:64.68:73.445:74.447:76.029:77.304 77.904:79.953:81.276:82.536:89.301:90.377:95.706:96.515:102.212:113.221:114.525:121.662:128.707:132.396:141.331:143.911:145.095:153.475:161.756:164.19:170.013:172.31:175.205:177.604:178.52:179.526:180.764:189.766:192.262:193.004:204.224:204.923:208.642:217.57:222.648:230.226:231.669:241.129:242.383:243.359:250.098 258.064:260.037:263.567:265.764:266.812:271.559:277.807:280.168:285.478:288.98:290.407:291.647:297.303:298.195:299.215 
0,6,4,160,1,0.25,1.6638067664922638,0.7572310921942086,62.82,602.8199999999999,0.21839080459770116:0.04597701149425287:0.011494252873563218:0.39080459770114945:0.15517241379310345:0.028735632183908046:0.11494252873563218:0.028735632183908046:0.005747126436781609,True1:4:7:4:1:4:5:2:5:6:5:4:7:4:1:4:5:8:9 False1:4:5:2:3:2:5:4:7:4:1:4:1:4:7:4:1:4:5:2:3:2:5:4:1:4:7:4:5:2:5:4:1:4:7:4:1:4:1:4:7:4:1:4:1:4:5:6 False1:4:7:4:1:4:7:4:1:4:1:4:5:4:1:4:5:6:5:8:5:2:5:4:7:4:1:4:7:4:1:4:1:4:7:4:5:8:5:6:5:4:1:4:7:4:5:8 False1:4:1:4:1:4:7:4:1:4:1:4:1:4:7:4:1:4:5:6:5:2:5:4:1:4:1:4:5:8:5:4:1:4:5:4:7:4:1:4:7:4:1:4:7:4:1:4:1:4:7:4:1:4:5:4:7:4:1 ,0.15:3.927:5.551:12.891:17.658:19.861:21.465:22.929:31.096:31.878:35.7:41.362:42.236:47.073:52.405:57.987:59.547:61.001:62.53 63.13:67.531:69.215:70.621:71.871:86.241:94.636:102.243:102.863:106.471:113.112:116.055:119.76:123.106:124.477:137.525:144.128:147.704:148.985:150.076:151.409:157.378:161.118:163.049:165.955:169.601:170.717:175.033:176.398:177.178:182.622:186.42:191.191:194.427:196.074:199.571:203.858:206.048:212.863:216.469:217.775:222.164:226.864:230.295:235.339:240.115:241.307:242.927 243.377:247.969:249.47:251.91:260.662:264.271:265.435:269.558:272.768:275.47:280.191:283.369:284.874:288.12:291.138:293.245:294.064:295.405:299.588:300.547:307.502:308.72:313.566:316.912:317.906:325.342:328.451:330.616:331.692:339.187:344.587:348.032:361.962:368.398:370.069:373.2:374.266:375.669:383.299:384.239:396.851:404.476:407.876:411.032:412.156:418.513:419.755:421.1 423.537:424.826:430.323:432.273:436.283:438.162:439.804:446.735:451.689:453.831:460.559:463.482:466.65:469.853:471.564:477.518:481.348:484.096:485.691:487.296:491.547:492.808:505.148:509.665:511.156:515.355:517.525:520.062:521.083:522.279:529.654:535.456:539.692:541.798:542.714:545.644:546.602:550.754:552.554:554.663:555.878:559.822:563.427:565.175:565.969:570.254:572.064:574.377:577.785:580.158:581.231:585.541:587.296:588.959:590.498:593.705:594.467:596.821:599.778 
0,6,5,136,4,0.8,1.983355910846535,0.9026641752073583,42.417,349.668,0.12121212121212122:0.12121212121212122:0.050505050505050504:0.24242424242424243:0.24242424242424243:0.04040404040404041:0.0707070707070707:0.0707070707070707:0.04040404040404041,True1:4:5:4:7:4:1:4:5:2:5:8:9 False1:4:5:8:5:6:5:2:3:2:5:4:7:4:1:4:5:2:3:2:5:4:1:4:5:2:3:2:5:8:5:4:7:4:1:4:7:4:5:6:5:8:5 True1:4:7:4:5:6:5:2:3:2:5:4:1:4:5:2:3:2:5:6:5:8:9 True1:4:1:4:7:4:1:4:7:4:5:8:9 True1:4:5:2:5:8:9 ,0.2:4.164:5.544:12.81:14.025:18.691:27.989:30.613:32.11:33.45:40.678:41.967:43.345 43.995:47.77:48.974:50.402:55.348:56.216:67.396:68.655:70.402:75.395:85.909:97.038:98.019:100.938:107.074:109.456:110.46:111.5:112.894:120.098:122.686:124.843:129.965:136.131:137.825:139.025:140.579:147.387:154.601:155.982:166.488:177.688:178.973:185.144:188.077:190.167:191.687:195.939:196.967:197.971:204.653:205.509:219.649 224.155:225.302:226.557:231.236:232.166:233.214:240.456:241.556:243.093:250.969:254.019:257.539:259.597:263.074:264.6:265.674:266.715:272.78:287.231:288.228:292.484:293.26:294.549 295.099:296.349:304.97:306.784:308.366:312.895:323.749:327.196:328.701:332.676:333.622:334.983:336.513 337.113:337.721:339.104:340.319:347.801:348.737:350.268 
0,6,4,108,4,1.0,1.9092150278128766,0.8689212051903642,77.2815,309.126,0.17073170731707318:0.08536585365853659:0.024390243902439025:0.3048780487804878:0.1951219512195122:0.036585365853658534:0.08536585365853659:0.04878048780487805:0.04878048780487805,True1:4:7:4:1:4:5:8:9 True1:4:7:4:1:4:5:6:5:2:5:4:7:4:1:4:1:4:7:4:5:2:5:8:9 True1:4:5:6:5:4:1:4:1:4:5:2:3:2:5:8:9 True1:4:1:4:7:4:1:4:5:2:5:6:5:4:7:4:1:4:5:4:1:4:7:4:5:2:3:2:5:8:9 ,0.15:1.029:2.76:10.698:14.753:21.134:22.892:24.418:26.215 26.965:31.843:33.284:37.644:46.859:56.083:57.278:58.212:73.392:74.275:78.872:82.621:83.603:91.722:99.795:103.531:107.79:110.804:112.438:120.521:121.763:123.116:130.616:131.513:132.831 133.381:134.638:136.124:137.835:143.885:155.001:159.625:162.007:171.87:175.251:176.215:177.746:179.348:185.988:196.495:197.128:198.765 199.415:200.813:210.193:213.369:214.633:225.346:228.329:233.076:233.881:234.982:245.031:246.371:253.734:259.765:260.847:266.033:269.818:271.732:272.926:278.574:285.26:287.149:288.149:292.237:293.15:293.984:294.886:303.757:307.233:308.537:309.566 
0,6,5,214,2,0.4,1.904046914120617,0.8665690952851833,58.573,657.146,0.13513513513513514:0.11351351351351352:0.043243243243243246:0.2756756756756757:0.23783783783783785:0.06486486486486487:0.08108108108108109:0.03783783783783784:0.010810810810810811,False1:4:7:4:1:4:7:4:5:6:5:2:5:8:5:4:1:4:5:6:5:8:5:2:5:4:7:4:1:4:7:4:5:2:3:2:5:6:5:4:1:4:5:2:5:6 True1:4:1:4:1:4:5:8:9 False1:4:5:2:3:2:5:4:1:4:1:4:5:2:3:2:5:8:5:6:5:4:7:4:1:4:5:8:5:2:3:2:5:6:5:4:7:4:1:4:7:4:5:2:5:6:5:4:1:4:1 True1:4:1:4:1:4:5:6:5:4:7:4:1:4:7:4:1:4:7:4:5:2:3:2:5:8:9 False1:4:5:2:5:6:5:4:7:4:1:4:7:4:5:6:5:2:3:2:5:4:1:4:7:4:5:6:5:2:3:2:5:4:1:4:5:8:5:6:5:2:3:2:5:4:7:4:1:4:7:4 ,0.15:1.37:3.127:13.142:16.022:18.384:20.067:24.977:25.687:26.811:38.284:39.118:47.843:48.941:52.606:58.981:64.793:68.372:69.712:71.162:77.136:78.212:81.914:82.759:92.139:96.118:97.241:109.388:116.832:125.055:126.496:134.767:135.628:137.144:138.489:142.159:147.924:148.675:153.898:160.014:162.924:167.397:168.618:169.614:176.911:178.063 180.31:181.529:189.479:193.798:203.288:205.637:207.334:208.656:209.878 210.478:211.625:212.755:213.835:215.349:219.008:222.818:225.338:229.793:233.375:240.074:241.851:243.134:244.548:245.576:248.756:254.553:255.557:261.315:262.655:270.171:275.427:276.176:285.283:286.785:294.779:295.582:297.01:301.979:303.206:304.372:311.375:322.318:323.232:328.236:332.829:333.689:341.168:343.87:347.018:348.471:357.197:357.985:359.153:363.338:364.548:370.716:373.98:376.145:380.823:388.318 390.718:393.112:397.073:404.939:406.786:408.713:409.815:410.766:417.127:420.655:421.443:428.31:431.103:433.067:434.158:443.472:449.609:454.926:456.463:461.771:463.05:464.335:465.419:468.401:474.548:475.931:477.516 478.216:479.258:480.597:482.164:484.361:485.326:490.794:494.756:495.906:504.196:507.577:509.236:510.533:513.56:514.572:516.316:520.169:521.147:522.781:527.533:533.848:540.473:547.049:549.39:550.806:561.082:562.071:563.105:568.638:569.982:571.682:574.974:582.561:589.218:593.049:597.444:598.893:600.375:605.237:606.537:613.226:614.427:615.739:625.411:627.875:631.519:632.203:637.304:639.953:644.304:645.8:653.869 
0,6,5,223,3,0.6,1.8201239387716452,0.8283741031962477,116.17999999999999,708.54,0.15343915343915343:0.06878306878306878:0.010582010582010581:0.31216931216931215:0.24338624338624337:0.047619047619047616:0.08994708994708994:0.0582010582010582:0.015873015873015872,True1:4:7:4:1:4:7:4:5:2:5:8:5:6:5:4:1:4:5:4:1:4:1:4:5:2:5:6:5:8:5:4:7:4:1:4:5:8:9 True1:4:7:4:5:2:5:8:9 False1:4:7:4:5:6:5:2:5:4:1:4:7:4:1:4:5:4:1:4:7:4:1:4:5:8:5:4:7:4:1:4:1:4:5:6:5:4:7:4:1:4:1:4:5 False1:4:7:4:5:2:5:6:5:4:1:4:7:4:1:4:5:6:5:8:5:4:1:4:5:2:5:4:7:4:1:4:7:4:5:8:5:2:5:4:1:4:5:6:5:2:5:8:5:4:7 True1:4:1:4:7:4:1:4:7:4:1:4:5:2:3:2:5:8:5:6:5:4:7:4:1:4:5:8:5:6:5:2:5:4:1:4:1:4:5:2:3:2:5:8:9 ,0.25:1.652:2.99:9.066:16.699:20.061:21.208:30.583:31.309:32.546:37.129:37.934:43.444:44.138:52.156:71.363:85.035:86.871:87.685:91.835:99.204:102.461:107.197:110.588:111.605:113.138:122.535:123.055:128.493:129.111:135.154:139.632:140.652:145.576:152.082:153.786:154.985:156.557:158.144 158.694:159.843:161.101:167.282:168.598:169.761:174.046:174.967:176.598 177.148:181.683:183.22:187.059:188.404:189.631:201.713:202.484:208.033:215.392:219.533:221.823:223.408:228.87:235.315:237.365:238.517:247.653:253.376:258.466:259.387:262.605:272.377:279.787:281.251:282.351:294.884:298.538:299.717:303.055:309.182:311.265:315.135:324.403:325.744:327.33:332.028:337.786:339.179:341.688:344.05:347.624:352.344:354.52:355.635 357.308:361.786:362.983:375.67:376.794:377.889:381.41:382.18:386.92:391.853:394.155:396.406:397.909:400.137:402.338:410.111:411.515:412.533:417.258:418.147:427.931:431.194:433.617:436.016:437.329:438.671:446.0:447.523:448.405:451.72:457.945:460.01:461.291:471.161:472.162:473.541:482.2:483.03:490.254:496.951:503.091:504.999:506.248:507.676:514.059:514.889:520.582:521.8:525.673:531.592:532.92 537.468:539.984:545.044:548.617:549.852:552.885:554.688:560.182:561.267:567.36:572.192:574.604:575.945:577.436:578.861:590.39:595.789:596.602:600.434:601.6:608.605:616.999:618.321:625.158:635.029:637.165:638.641:640.102:646.431:647.049:655.043:656.274:664.081:673.631:682.982:685.464:688.458:692.464:693.443:694.727:695.805:702.033:706.5:707.8:709.04 
